symbol,event_date,horizon,regime,direction_proxy,trust_tier,entry_S,exit_S,call_entry_premium,call_exit,put_entry_premium,put_exit,straddle_entry_premium,straddle_exit,pnl_futures_bps,pnl_long_call_bps,pnl_long_put_bps,pnl_long_straddle_bps,call_premium_pct_S,put_premium_pct_S
MPHASIS,2022-04-28,5,RISK-ON,MISS_LIKE,HIGH,2560.83,2465.13,97.5,42.52,81.9,126.15,179.4,168.67,-373.7,-5639.08,5403.31,-598.04,3.807,3.198
MPHASIS,2022-04-28,10,RISK-ON,MISS_LIKE,HIGH,2560.83,2299.92,97.5,3.62,81.9,256.01,179.4,259.63,-1018.87,-9628.95,21258.82,4471.86,3.807,3.198
MPHASIS,2022-04-28,21,RISK-ON,MISS_LIKE,HIGH,2560.83,2273.83,97.5,0.0,81.9,287.0,179.4,287.0,-1120.74,-10000.0,25042.83,5997.66,3.807,3.198
MPHASIS,2022-07-21,1,RISK-ON,MISS_LIKE,HIGH,2108.84,2111.92,81.04,80.73,68.2,65.38,149.24,146.11,14.63,-38.89,-413.09,-209.88,3.843,3.234
MPHASIS,2022-07-21,3,RISK-ON,MISS_LIKE,HIGH,2108.84,2170.53,81.04,112.54,68.2,39.75,149.24,152.28,292.51,3885.61,-4171.4,203.92,3.843,3.234
MPHASIS,2022-07-21,5,RISK-ON,MISS_LIKE,HIGH,2108.84,2072.95,81.04,52.78,68.2,78.73,149.24,131.51,-170.19,-3487.83,1544.9,-1188.1,3.843,3.234
MPHASIS,2022-07-21,10,RISK-ON,MISS_LIKE,HIGH,2108.84,2168.33,81.04,95.28,68.2,28.77,149.24,124.05,282.09,1756.45,-5780.87,-1687.77,3.843,3.234
MPHASIS,2022-07-21,21,RISK-ON,MISS_LIKE,HIGH,2108.84,2192.91,81.04,84.07,68.2,0.0,149.24,84.07,398.65,373.27,-10000.0,-4366.85,3.843,3.234
MPHASIS,2022-10-20,1,NEUTRAL,BEAT_LIKE,HIGH,1971.54,2007.01,63.23,82.78,51.22,35.84,114.45,118.62,179.91,3091.68,-3002.16,364.55,3.207,2.598
MPHASIS,2022-10-20,3,NEUTRAL,BEAT_LIKE,HIGH,1971.54,1904.77,63.23,28.69,51.22,85.1,114.45,113.79,-338.71,-5461.79,6614.58,-57.33,3.207,2.598
MPHASIS,2022-10-20,5,NEUTRAL,BEAT_LIKE,HIGH,1971.54,1841.16,63.23,10.2,51.22,131.29,114.45,141.48,-661.31,-8387.59,15633.27,2362.3,3.207,2.598
MPHASIS,2022-10-20,10,NEUTRAL,BEAT_LIKE,HIGH,1971.54,1859.62,63.23,8.14,51.22,113.5,114.45,121.64,-567.68,-8712.62,12160.5,628.58,3.207,2.598
MPHASIS,2022-10-20,21,NEUTRAL,BEAT_LIKE,HIGH,1971.54,1799.53,63.23,0.0,51.22,172.02,114.45,172.02,-872.5,-10000.0,23585.75,5030.4,3.207,2.598
MPHASIS,2023-01-19,1,NEUTRAL,BEAT_LIKE,HIGH,1913.22,1932.2,52.7,62.41,41.04,32.31,93.74,94.73,99.17,1843.77,-2126.73,105.38,2.754,2.145
MPHASIS,2023-01-19,3,NEUTRAL,BEAT_LIKE,HIGH,1913.22,1924.21,52.7,54.82,41.04,33.77,93.74,88.59,57.4,402.74,-1772.44,-549.61,2.754,2.145
MPHASIS,2023-01-19,5,NEUTRAL,BEAT_LIKE,HIGH,1913.22,1934.67,52.7,58.27,41.04,27.8,93.74,86.07,112.11,1056.51,-3225.8,-818.39,2.754,2.145
MPHASIS,2023-01-19,10,NEUTRAL,BEAT_LIKE,HIGH,1913.22,1958.79,52.7,66.84,41.04,14.91,93.74,81.76,238.15,2684.17,-6366.34,-1278.38,2.754,2.145
MPHASIS,2023-01-19,21,NEUTRAL,BEAT_LIKE,HIGH,1913.22,2090.33,52.7,177.11,41.04,0.0,93.74,177.11,925.72,23608.79,-10000.0,8893.98,2.754,2.145
MPHASIS,2023-07-20,1,RISK-ON,BEAT_LIKE,HIGH,2082.3,2124.62,78.4,101.46,65.71,47.03,144.12,148.5,203.24,2941.65,-2843.15,303.87,3.765,3.156
MPHASIS,2023-07-20,3,RISK-ON,BEAT_LIKE,HIGH,2082.3,2180.96,78.4,136.73,65.71,27.12,144.12,163.85,473.78,7439.98,-5873.7,1369.13,3.765,3.156
MPHASIS,2023-07-20,5,RISK-ON,BEAT_LIKE,HIGH,2082.3,2163.54,78.4,119.95,65.71,28.91,144.12,148.86,390.13,5300.15,-5600.89,329.44,3.765,3.156
MPHASIS,2023-07-20,10,RISK-ON,BEAT_LIKE,HIGH,2082.3,2118.96,78.4,78.22,65.71,34.64,144.12,112.86,176.05,-22.59,-4729.48,-2168.86,3.765,3.156
MPHASIS,2023-07-20,21,RISK-ON,BEAT_LIKE,HIGH,2082.3,2198.66,78.4,116.36,65.71,0.0,144.12,116.36,558.81,4841.7,-10000.0,-1925.9,3.765,3.156
MPHASIS,2023-10-19,1,NEUTRAL,BEAT_LIKE,HIGH,2164.26,2169.54,67.23,68.46,54.04,50.59,121.27,119.05,24.39,183.36,-638.02,-182.68,3.106,2.497
MPHASIS,2023-10-19,3,NEUTRAL,BEAT_LIKE,HIGH,2164.26,2035.61,67.23,14.78,54.04,132.03,121.27,146.82,-594.4,-7801.08,14431.77,2106.66,3.106,2.497
MPHASIS,2023-10-19,5,NEUTRAL,BEAT_LIKE,HIGH,2164.26,2020.45,67.23,9.97,54.04,143.58,121.27,153.55,-664.46,-8516.86,16568.42,2662.02,3.106,2.497
MPHASIS,2023-10-19,10,NEUTRAL,BEAT_LIKE,HIGH,2164.26,2099.48,67.23,21.08,54.04,78.66,121.27,99.74,-299.31,-6864.29,4554.65,-1775.61,3.106,2.497
MPHASIS,2023-10-19,21,NEUTRAL,BEAT_LIKE,HIGH,2164.26,2254.71,67.23,90.45,54.04,0.0,121.27,90.45,417.92,3454.14,-10000.0,-2541.5,3.106,2.497
MPHASIS,2024-02-01,1,NEUTRAL,BEAT_LIKE,HIGH,2493.71,2495.3,100.28,98.67,85.09,82.58,185.36,181.26,6.35,-160.25,-294.04,-221.66,4.021,3.412
MPHASIS,2024-02-01,3,NEUTRAL,BEAT_LIKE,HIGH,2493.71,2399.81,100.28,50.05,85.09,130.83,185.36,180.88,-376.56,-5009.01,5375.88,-242.15,4.021,3.412
MPHASIS,2024-02-01,5,NEUTRAL,BEAT_LIKE,HIGH,2493.71,2486.47,100.28,83.51,85.09,79.01,185.36,162.52,-29.06,-1671.85,-713.95,-1232.16,4.021,3.412
MPHASIS,2024-02-01,10,NEUTRAL,BEAT_LIKE,HIGH,2493.71,2456.62,100.28,54.47,85.09,83.27,185.36,137.74,-148.74,-4567.9,-213.96,-2569.36,4.021,3.412
MPHASIS,2024-02-01,21,NEUTRAL,BEAT_LIKE,HIGH,2493.71,2511.8,100.28,18.09,85.09,0.0,185.36,18.09,72.54,-8196.02,-10000.0,-9024.08,4.021,3.412
MPHASIS,2024-04-25,1,NEUTRAL,MISS_LIKE,HIGH,2153.03,2139.4,73.35,64.31,60.24,65.42,133.59,129.73,-63.29,-1232.72,859.83,-289.18,3.407,2.798
MPHASIS,2024-04-25,3,NEUTRAL,MISS_LIKE,HIGH,2153.03,2246.45,73.35,128.95,60.24,24.19,133.59,153.15,433.92,7579.28,-5983.51,1463.75,3.407,2.798
MPHASIS,2024-04-25,5,NEUTRAL,MISS_LIKE,HIGH,2153.03,2225.87,73.35,110.03,60.24,27.04,133.59,137.07,338.31,4999.39,-5510.26,260.53,3.407,2.798
MPHASIS,2024-04-25,10,NEUTRAL,MISS_LIKE,HIGH,2153.03,2158.64,73.35,55.97,60.24,43.19,133.59,99.16,26.07,-2369.78,-2829.64,-2577.14,3.407,2.798
MPHASIS,2024-04-25,21,NEUTRAL,MISS_LIKE,HIGH,2153.03,2342.71,73.35,189.68,60.24,0.0,133.59,189.68,880.99,15857.95,-10000.0,4198.47,3.407,2.798
NAUKRI,2021-11-15,1,NEUTRAL,MISS_LIKE,MEDIUM,1257.39,1244.86,68.6,60.33,60.93,65.54,129.53,125.87,-99.59,-1204.83,755.63,-282.57,5.455,4.846
NAUKRI,2021-11-15,3,NEUTRAL,MISS_LIKE,MEDIUM,1257.39,1284.57,68.6,79.19,60.93,45.39,129.53,124.58,216.19,1544.48,-2551.36,-382.32,5.455,4.846
NAUKRI,2021-11-15,5,NEUTRAL,MISS_LIKE,MEDIUM,1257.39,1191.72,68.6,30.59,60.93,90.34,129.53,120.93,-522.28,-5540.39,4825.39,-664.03,5.455,4.846
NAUKRI,2021-11-15,10,NEUTRAL,MISS_LIKE,MEDIUM,1257.39,1147.36,68.6,11.03,60.93,116.87,129.53,127.9,-875.05,-8392.05,9179.99,-125.65,5.455,4.846
NAUKRI,2021-11-15,21,NEUTRAL,MISS_LIKE,MEDIUM,1257.39,1053.18,68.6,0.0,60.93,204.21,129.53,204.21,-1624.05,-10000.0,23512.2,5765.12,5.455,4.846
NAUKRI,2022-01-28,1,NEUTRAL,MISS_LIKE,MEDIUM,863.64,865.99,43.34,43.58,38.08,36.2,81.42,79.78,27.19,54.32,-492.33,-201.34,5.018,4.409
NAUKRI,2022-01-28,3,NEUTRAL,MISS_LIKE,MEDIUM,863.64,982.77,43.34,129.09,38.08,5.42,81.42,134.5,1379.33,19784.98,-8577.62,6520.17,5.018,4.409
NAUKRI,2022-01-28,5,NEUTRAL,MISS_LIKE,MEDIUM,863.64,981.83,43.34,126.82,38.08,4.56,81.42,131.39,1368.52,19262.52,-8801.72,6137.24,5.018,4.409
NAUKRI,2022-01-28,10,NEUTRAL,MISS_LIKE,MEDIUM,863.64,960.8,43.34,104.0,38.08,3.96,81.42,107.96,1125.02,13995.92,-8959.42,3260.01,5.018,4.409
NAUKRI,2022-01-28,21,NEUTRAL,MISS_LIKE,MEDIUM,863.64,874.75,43.34,11.1,38.08,0.0,81.42,11.1,128.58,-7437.77,-10000.0,-8636.09,5.018,4.409
NAUKRI,2022-05-27,1,NEUTRAL,BEAT_LIKE,MEDIUM,697.67,725.89,44.09,59.91,39.84,27.63,83.93,87.53,404.54,3587.53,-3065.79,429.35,6.32,5.71
NAUKRI,2022-05-27,3,NEUTRAL,BEAT_LIKE,MEDIUM,697.67,818.49,44.09,130.75,39.84,6.26,83.93,137.01,1731.7,19655.17,-8428.67,6324.4,6.32,5.71
NAUKRI,2022-05-27,5,NEUTRAL,BEAT_LIKE,MEDIUM,697.67,771.05,44.09,88.6,39.84,11.94,83.93,100.54,1051.78,10095.91,-7004.12,1978.91,6.32,5.71
NAUKRI,2022-05-27,10,NEUTRAL,BEAT_LIKE,MEDIUM,697.67,743.06,44.09,61.38,39.84,13.66,83.93,75.04,650.62,3920.82,-6570.53,-1059.19,6.32,5.71
NAUKRI,2022-05-27,21,NEUTRAL,BEAT_LIKE,MEDIUM,697.67,770.37,44.09,72.7,39.84,0.0,83.93,72.7,1042.06,6489.58,-10000.0,-1337.65,6.32,5.71
NAUKRI,2022-08-12,1,NEUTRAL,BEAT_LIKE,MEDIUM,865.11,871.33,43.84,46.23,38.57,34.98,82.41,81.21,71.91,545.52,-930.79,-145.43,5.068,4.459
NAUKRI,2022-08-12,3,NEUTRAL,BEAT_LIKE,MEDIUM,865.11,880.87,43.84,49.62,38.57,29.3,82.41,78.92,182.21,1317.26,-2403.58,-424.18,5.068,4.459
NAUKRI,2022-08-12,5,NEUTRAL,BEAT_LIKE,MEDIUM,865.11,876.47,43.84,44.68,38.57,29.24,82.41,73.92,131.37,191.77,-2418.73,-1030.01,5.068,4.459
NAUKRI,2022-08-12,10,NEUTRAL,BEAT_LIKE,MEDIUM,865.11,872.93,43.84,36.23,38.57,25.53,82.41,61.76,90.43,-1736.18,-3381.65,-2506.3,5.068,4.459
NAUKRI,2022-08-12,21,NEUTRAL,BEAT_LIKE,MEDIUM,865.11,859.17,43.84,0.0,38.57,5.93,82.41,5.93,-68.55,-10000.0,-8462.51,-9280.42,5.068,4.459
NAUKRI,2022-11-11,1,CAUTION,BEAT_LIKE,MEDIUM,750.68,806.77,28.58,67.05,24.01,6.6,52.59,73.65,747.15,13461.73,-7250.72,4006.2,3.807,3.198
NAUKRI,2022-11-11,3,CAUTION,BEAT_LIKE,MEDIUM,750.68,817.49,28.58,75.06,24.01,4.3,52.59,79.37,890.01,16264.83,-8207.83,5092.71,3.807,3.198
NAUKRI,2022-11-11,5,CAUTION,BEAT_LIKE,MEDIUM,750.68,768.86,28.58,35.8,24.01,14.08,52.59,49.88,242.19,2526.65,-4133.35,-513.73,3.807,3.198
NAUKRI,2022-11-11,10,CAUTION,BEAT_LIKE,MEDIUM,750.68,761.86,28.58,27.14,24.01,13.46,52.59,40.6,148.9,-503.69,-4391.31,-2278.44,3.807,3.198
NAUKRI,2022-11-11,21,CAUTION,BEAT_LIKE,MEDIUM,750.68,792.03,28.58,41.35,24.01,0.0,52.59,41.35,550.83,4468.19,-10000.0,-2136.75,3.807,3.198
NAUKRI,2023-02-10,1,NEUTRAL,MISS_LIKE,MEDIUM,754.43,752.34,20.5,18.85,15.91,16.55,36.41,35.39,-27.72,-808.23,403.8,-278.72,2.718,2.108
NAUKRI,2023-02-10,3,NEUTRAL,MISS_LIKE,MEDIUM,754.43,693.98,20.5,1.5,15.91,57.98,36.41,59.48,-801.3,-9267.55,26453.05,6338.02,2.718,2.108
NAUKRI,2023-02-10,5,NEUTRAL,MISS_LIKE,MEDIUM,754.43,707.99,20.5,2.61,15.91,45.49,36.41,48.11,-615.52,-8725.93,18601.83,3212.99,2.718,2.108
NAUKRI,2023-02-10,10,NEUTRAL,MISS_LIKE,MEDIUM,754.43,691.2,20.5,0.37,15.91,61.09,36.41,61.46,-838.17,-9821.53,28405.91,6879.23,2.718,2.108
NAUKRI,2023-02-10,21,NEUTRAL,MISS_LIKE,MEDIUM,754.43,675.74,20.5,0.0,15.91,78.69,36.41,78.69,-1043.04,-10000.0,39471.07,11612.86,2.718,2.108
NAUKRI,2023-05-26,1,RISK-ON,BEAT_LIKE,MEDIUM,769.41,828.08,23.44,66.25,18.76,3.11,42.2,69.36,762.5,18260.01,-8342.48,6436.3,3.047,2.438
NAUKRI,2023-05-26,3,RISK-ON,BEAT_LIKE,MEDIUM,769.41,801.94,23.44,43.35,18.76,6.77,42.2,50.12,422.78,8491.89,-6389.41,1877.77,3.047,2.438
NAUKRI,2023-05-26,5,RISK-ON,BEAT_LIKE,MEDIUM,769.41,832.2,23.44,68.27,18.76,1.86,42.2,70.13,816.08,19121.9,-9009.98,6618.44,3.047,2.438
NAUKRI,2023-05-26,10,RISK-ON,BEAT_LIKE,MEDIUM,769.41,812.92,23.44,48.56,18.76,2.49,42.2,51.04,565.46,10711.57,-8673.81,2095.57,3.047,2.438
NAUKRI,2023-05-26,21,RISK-ON,BEAT_LIKE,MEDIUM,769.41,849.61,23.44,80.2,18.76,0.0,42.2,80.2,1042.34,24209.52,-10000.0,9004.8,3.047,2.438
NAUKRI,2023-08-11,1,NEUTRAL,MISS_LIKE,MEDIUM,919.03,881.71,40.0,21.83,34.41,53.8,74.41,75.62,-406.06,-4544.34,5636.35,162.97,4.353,3.744
NAUKRI,2023-08-11,3,NEUTRAL,MISS_LIKE,MEDIUM,919.03,854.63,40.0,11.66,34.41,71.22,74.41,82.88,-700.7,-7085.76,10699.5,1137.72,4.353,3.744
NAUKRI,2023-08-11,5,NEUTRAL,MISS_LIKE,MEDIUM,919.03,828.08,40.0,5.19,34.41,91.81,74.41,97.0,-989.55,-8701.73,16683.69,3035.89,4.353,3.744
NAUKRI,2023-08-11,10,NEUTRAL,MISS_LIKE,MEDIUM,919.03,831.5,40.0,3.05,34.41,87.52,74.41,90.57,-952.34,-9236.71,15437.28,2171.95,4.353,3.744
NAUKRI,2023-08-11,21,NEUTRAL,MISS_LIKE,MEDIUM,919.03,891.32,40.0,0.0,34.41,27.7,74.41,27.7,-301.42,-10000.0,-1948.46,-6277.16,4.353,3.744
NAUKRI,2023-11-07,1,NEUTRAL,BEAT_LIKE,MEDIUM,852.21,857.84,22.97,25.61,17.78,15.02,40.75,40.64,66.1,1150.53,-1549.53,-27.5,2.696,2.086
NAUKRI,2023-11-07,3,NEUTRAL,BEAT_LIKE,MEDIUM,852.21,903.11,22.97,58.48,17.78,3.09,40.75,61.57,597.35,15457.91,-8262.77,5108.67,2.696,2.086
NAUKRI,2023-11-07,5,NEUTRAL,BEAT_LIKE,MEDIUM,852.21,891.98,22.97,47.91,17.78,4.13,40.75,52.04,466.65,10857.38,-7677.38,2770.74,2.696,2.086
NAUKRI,2023-11-07,10,NEUTRAL,BEAT_LIKE,MEDIUM,852.21,938.68,22.97,89.47,17.78,0.16,40.75,89.63,1014.66,28946.6,-9909.6,11993.79,2.696,2.086
NAUKRI,2023-11-07,21,NEUTRAL,BEAT_LIKE,MEDIUM,852.21,951.87,22.97,99.66,17.78,0.0,40.75,99.66,1169.46,33384.67,-10000.0,14456.11,2.696,2.086
NAUKRI,2024-02-13,1,NEUTRAL,MISS_LIKE,MEDIUM,1067.06,1058.03,38.86,33.16,32.36,35.99,71.22,69.15,-84.65,-1466.39,1121.45,-290.59,3.642,3.032
NAUKRI,2024-02-13,3,NEUTRAL,MISS_LIKE,MEDIUM,1067.06,1022.72,38.86,16.59,32.36,55.31,71.22,71.9,-415.52,-5731.13,7093.49,95.82,3.642,3.032
NAUKRI,2024-02-13,5,NEUTRAL,MISS_LIKE,MEDIUM,1067.06,1057.4,38.86,28.84,32.36,33.47,71.22,62.31,-90.49,-2578.16,343.67,-1250.61,3.642,3.032
NAUKRI,2024-02-13,10,NEUTRAL,MISS_LIKE,MEDIUM,1067.06,1041.26,38.86,16.33,32.36,38.58,71.22,54.9,-241.78,-5797.98,1922.02,-2290.35,3.642,3.032
NAUKRI,2024-02-13,21,NEUTRAL,MISS_LIKE,MEDIUM,1067.06,1011.6,38.86,0.0,32.36,55.46,71.22,55.46,-519.75,-10000.0,7140.06,-2212.3,3.642,3.032
OFSS,2022-01-19,1,NEUTRAL,BEAT_LIKE,LOW,3269.63,3283.68,88.16,93.85,68.24,60.79,156.4,154.64,42.97,645.84,-1092.38,-112.57,2.696,2.087
OFSS,2022-01-19,3,NEUTRAL,BEAT_LIKE,LOW,3269.63,3019.09,88.16,7.3,68.24,240.63,156.4,247.92,-766.26,-9172.22,25261.71,5851.88,2.696,2.087
OFSS,2022-01-19,5,NEUTRAL,BEAT_LIKE,LOW,3269.63,2862.68,88.16,0.39,68.24,391.94,156.4,392.33,-1244.64,-9955.79,47435.1,15084.83,2.696,2.087
OFSS,2022-01-19,10,NEUTRAL,BEAT_LIKE,LOW,3269.63,3075.13,88.16,6.2,68.24,189.82,156.4,196.02,-594.87,-9296.65,17816.3,2533.19,2.696,2.087
OFSS,2022-01-19,21,NEUTRAL,BEAT_LIKE,LOW,3269.63,2966.91,88.16,0.0,68.24,302.72,156.4,302.72,-925.85,-10000.0,34360.72,9355.33,2.696,2.087
OFSS,2022-05-04,1,NEUTRAL,MISS_LIKE,LOW,2878.91,2819.5,70.96,40.83,53.42,83.5,124.38,124.33,-206.36,-4245.69,5629.95,-4.16,2.465,1.856
OFSS,2022-05-04,3,NEUTRAL,MISS_LIKE,LOW,2878.91,2890.04,70.96,71.66,53.42,45.37,124.38,117.03,38.68,98.59,-1506.71,-590.87,2.465,1.856
OFSS,2022-05-04,5,NEUTRAL,MISS_LIKE,LOW,2878.91,2934.58,70.96,96.31,53.42,27.08,124.38,123.38,193.38,3571.97,-4931.83,-80.36,2.465,1.856
OFSS,2022-05-04,10,NEUTRAL,MISS_LIKE,LOW,2878.91,2838.62,70.96,31.68,53.42,62.38,124.38,94.06,-139.93,-5536.18,1676.68,-2438.3,2.465,1.856
OFSS,2022-05-04,21,NEUTRAL,MISS_LIKE,LOW,2878.91,2853.7,70.96,0.0,53.42,25.21,124.38,25.21,-87.56,-10000.0,-5281.27,-7973.33,2.465,1.856
OFSS,2022-07-20,1,NEUTRAL,MISS_LIKE,LOW,2811.69,2831.5,91.78,100.68,74.65,64.52,166.43,165.2,70.46,969.98,-1357.14,-73.82,3.264,2.655
OFSS,2022-07-20,3,NEUTRAL,MISS_LIKE,LOW,2811.69,2809.43,91.78,83.51,74.65,70.97,166.43,154.48,-8.04,-901.26,-493.34,-718.3,3.264,2.655
OFSS,2022-07-20,5,NEUTRAL,MISS_LIKE,LOW,2811.69,2686.35,91.78,28.85,74.65,140.94,166.43,169.79,-445.77,-6856.59,8879.96,201.83,3.264,2.655
OFSS,2022-07-20,10,NEUTRAL,MISS_LIKE,LOW,2811.69,2864.17,91.78,97.68,74.65,35.85,166.43,133.53,186.65,643.04,-5198.19,-1976.97,3.264,2.655
OFSS,2022-07-20,21,NEUTRAL,MISS_LIKE,LOW,2811.69,2900.4,91.78,88.71,74.65,0.0,166.43,88.71,315.51,-334.33,-10000.0,-4669.74,3.264,2.655
OFSS,2022-10-19,1,NEUTRAL,BEAT_LIKE,LOW,2562.49,2567.97,68.2,69.51,52.59,49.13,120.79,118.64,21.36,192.41,-656.84,-177.33,2.661,2.052
OFSS,2022-10-19,3,NEUTRAL,BEAT_LIKE,LOW,2562.49,2534.34,68.2,48.52,52.59,63.18,120.79,111.7,-109.86,-2885.85,2014.47,-752.38,2.661,2.052
OFSS,2022-10-19,5,NEUTRAL,BEAT_LIKE,LOW,2562.49,2532.78,68.2,44.18,52.59,61.83,120.79,106.01,-115.96,-3521.17,1757.4,-1223.02,2.661,2.052
OFSS,2022-10-19,10,NEUTRAL,BEAT_LIKE,LOW,2562.49,2589.43,68.2,64.62,52.59,29.15,120.79,93.77,105.11,-525.33,-4456.14,-2236.7,2.661,2.052
OFSS,2022-10-19,21,NEUTRAL,BEAT_LIKE,LOW,2562.49,2671.89,68.2,109.39,52.59,0.0,120.79,109.39,426.9,6040.12,-10000.0,-943.33,2.661,2.052
OFSS,2023-01-18,1,NEUTRAL,MISS_LIKE,LOW,2720.02,2706.25,38.63,29.9,22.06,27.85,60.7,57.75,-50.63,-2260.98,2623.48,-485.54,1.42,0.811
OFSS,2023-01-18,3,NEUTRAL,MISS_LIKE,LOW,2720.02,2643.69,38.63,6.69,22.06,68.7,60.7,75.4,-280.63,-8268.12,21141.01,2421.71,1.42,0.811
OFSS,2023-01-18,5,NEUTRAL,MISS_LIKE,LOW,2720.02,2710.77,38.63,27.82,22.06,24.26,60.7,52.09,-34.02,-2797.94,997.87,-1418.21,1.42,0.811
OFSS,2023-01-18,10,NEUTRAL,MISS_LIKE,LOW,2720.02,2628.96,38.63,1.51,22.06,83.52,60.7,85.03,-334.77,-9608.31,27856.48,4009.65,1.42,0.811
OFSS,2023-01-18,21,NEUTRAL,MISS_LIKE,LOW,2720.02,2799.09,38.63,79.07,22.06,0.0,60.7,79.07,290.69,10465.85,-10000.0,3026.78,1.42,0.811
OFSS,2023-04-26,1,NEUTRAL,BEAT_LIKE,LOW,2970.74,3012.62,59.31,84.11,41.21,24.95,100.52,109.05,140.97,4180.45,-3946.7,848.53,1.997,1.387
OFSS,2023-04-26,3,NEUTRAL,BEAT_LIKE,LOW,2970.74,3094.81,59.31,146.62,41.21,6.9,100.52,153.52,417.66,14720.05,-8324.92,5272.2,1.997,1.387
OFSS,2023-04-26,5,NEUTRAL,BEAT_LIKE,LOW,2970.74,3168.62,59.31,213.23,41.21,1.35,100.52,214.59,666.12,25952.02,-9671.84,11347.14,1.997,1.387
OFSS,2023-04-26,10,NEUTRAL,BEAT_LIKE,LOW,2970.74,3230.7,59.31,269.92,41.21,0.07,100.52,269.99,875.08,35509.84,-9982.56,16859.11,1.997,1.387
OFSS,2023-04-26,21,NEUTRAL,BEAT_LIKE,LOW,2970.74,3298.32,59.31,327.58,41.21,0.0,100.52,327.58,1102.7,45231.64,-10000.0,22588.07,1.997,1.387
OFSS,2023-07-26,1,NEUTRAL,MISS_LIKE,LOW,3555.94,3513.15,108.6,83.95,86.94,106.05,195.54,190.0,-120.31,-2270.06,2198.06,-283.51,3.054,2.445
OFSS,2023-07-26,3,NEUTRAL,MISS_LIKE,LOW,3555.94,3532.49,108.6,87.9,86.94,92.63,195.54,180.53,-65.94,-1906.34,654.68,-767.7,3.054,2.445
OFSS,2023-07-26,5,NEUTRAL,MISS_LIKE,LOW,3555.94,3579.8,108.6,107.79,86.94,67.17,195.54,174.97,67.11,-74.81,-2273.49,-1052.35,3.054,2.445
OFSS,2023-07-26,10,NEUTRAL,MISS_LIKE,LOW,3555.94,3654.54,108.6,141.15,86.94,30.71,195.54,171.86,277.3,2996.65,-6467.71,-1211.25,3.054,2.445
OFSS,2023-07-26,21,NEUTRAL,MISS_LIKE,LOW,3555.94,3713.28,108.6,157.34,86.94,0.0,195.54,157.34,442.49,4487.88,-10000.0,-1953.5,3.054,2.445
OFSS,2023-10-18,1,NEUTRAL,MISS_LIKE,LOW,3857.77,3822.25,97.49,76.51,73.98,89.59,171.47,166.11,-92.07,-2151.61,2109.92,-312.9,2.527,1.918
OFSS,2023-10-18,3,NEUTRAL,MISS_LIKE,LOW,3857.77,3632.34,97.49,14.19,73.98,219.31,171.47,233.49,-584.34,-8544.65,19642.48,3617.12,2.527,1.918
OFSS,2023-10-18,5,NEUTRAL,MISS_LIKE,LOW,3857.77,3662.64,97.49,16.26,73.98,193.22,171.47,209.48,-505.81,-8332.18,16115.98,2216.36,2.527,1.918
OFSS,2023-10-18,10,NEUTRAL,MISS_LIKE,LOW,3857.77,3622.4,97.49,4.99,73.98,227.52,171.47,232.51,-610.12,-9488.42,20752.48,3559.49,2.527,1.918
OFSS,2023-10-18,21,NEUTRAL,MISS_LIKE,LOW,3857.77,3866.56,97.49,8.79,73.98,0.0,171.47,8.79,22.78,-9098.59,-10000.0,-9487.52,2.527,1.918
OFSS,2024-01-17,1,NEUTRAL,BEAT_LIKE,LOW,4544.5,4704.8,275.49,363.9,247.8,177.16,523.29,541.07,352.75,3209.37,-2850.53,339.74,6.062,5.453
OFSS,2024-01-17,3,NEUTRAL,BEAT_LIKE,LOW,4544.5,6361.41,275.49,1842.11,247.8,1.28,523.29,1843.39,3998.05,56867.28,-9948.49,25227.01,6.062,5.453
OFSS,2024-01-17,5,NEUTRAL,BEAT_LIKE,LOW,4544.5,6107.26,275.49,1586.22,247.8,2.05,523.29,1588.27,3438.81,47578.75,-9917.33,20351.77,6.062,5.453
OFSS,2024-01-17,10,NEUTRAL,BEAT_LIKE,LOW,4544.5,5960.0,275.49,1431.53,247.8,0.9,523.29,1432.43,3114.76,41963.37,-9963.67,17373.58,6.062,5.453
OFSS,2024-01-17,21,NEUTRAL,BEAT_LIKE,LOW,4544.5,7323.79,275.49,2779.29,247.8,0.0,523.29,2779.29,6115.74,90886.45,-10000.0,43112.19,6.062,5.453
OFSS,2024-04-24,1,NEUTRAL,BEAT_LIKE,LOW,6795.84,6806.99,240.26,240.4,198.85,189.72,439.11,430.12,16.4,5.82,-459.11,-204.73,3.535,2.926
OFSS,2024-04-24,3,NEUTRAL,BEAT_LIKE,LOW,6795.84,6928.9,240.26,300.89,198.85,132.06,439.11,432.95,195.8,2523.89,-3358.95,-140.19,3.535,2.926
OFSS,2024-04-24,5,NEUTRAL,BEAT_LIKE,LOW,6795.84,7028.85,240.26,356.26,198.85,91.23,439.11,447.49,342.87,4828.21,-5412.1,190.83,3.535,2.926
OFSS,2024-04-24,10,NEUTRAL,BEAT_LIKE,LOW,6795.84,7292.3,240.26,541.06,198.85,21.99,439.11,563.05,730.53,12519.99,-8894.27,2822.43,3.535,2.926
OFSS,2024-04-24,21,NEUTRAL,BEAT_LIKE,LOW,6795.84,7196.55,240.26,400.71,198.85,0.0,439.11,400.71,589.63,6678.26,-10000.0,-874.58,3.535,2.926
